track_id,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2bXvxjKvaMrMUPkgsKFtUQ,0.496,0.415,275867,0.364,Classical,0.887,7,0.379,-12.637,1,0.0466,86.173,4,0.509
5MSHxf0zVSajZknoxJC9Nj,0.907,0.491,179120,0.284,Classical,0.904,1,0.641,-19.707,1,0.0376,120.378,4,0.525
1IQN9j898fkUIJp4ZOKECx,0.983,0.111,398413,0.0597,Classical,0.522,0,0.12,-25.472,1,0.0523,82.756,3,0.0392
3462hQTzF5oHhoJfJJ5ULK,0.903,0.511,232680,0.25,Classical,0.00137,9,0.174,-16.066,1,0.0342,107.819,4,0.396
5TzzJsw1pPsRkxvPCxRRIx,0.802,0.541,324591,0.474,Classical,0.0198,3,0.337,-10.353,0,0.0462,77.611,4,0.438
37eLhLyw7UaKD8yZwAQxJ8,0.989,0.139,255280,0.026,Classical,0.932,8,0.123,-26.239,1,0.0472,75.405,4,0.0423
5eIlaojOvWQyg7ibqdGNKz,0.962,0.371,140827,0.218,Classical,8.62e-06,9,0.0839,-13.076,1,0.0403,117.824,5,0.413
5PtmAQ3m2jxhUkDVFQAJag,0.985,0.144,238307,0.023,Classical,0.901,8,0.0908,-24.469,1,0.0463,94.496,4,0.132
5aME3xBO6g6nfBXThdtJwD,0.621,0.16,553107,0.0669,Classical,0.653,4,0.147,-19.08,0,0.0391,79.487,3,0.0856
2hm41uaWQsuutpnBpKusWE,0.996,0.437,91246,0.0025,Classical,0.921,5,0.0738,-34.213,1,0.0619,67.199,4,0.356
5xSGesrfP1OufW855AZb8x,0.972,0.102,377200,0.0449,Classical,0.771,5,0.0646,-23.95,1,0.0388,90.459,4,0.0334
1uciKAdPJ1GgQIq1WY68EJ,0.996,0.542,198000,0.0055,Classical,0.909,7,0.0692,-35.181,0,0.189,79.274,3,0.313
6Eo2pS8rX1wQIAgi7XGBfh,0.0499,0.477,302547,0.535,Classical,0.00251,0,0.168,-4.086,1,0.0299,116.726,4,0.143
6qQFz7pPq8lqOLFDxwWfcl,0.861,0.296,168133,0.199,Classical,0.933,5,0.0893,-14.744,0,0.0344,86.729,4,0.305
5A99IlC4470e4X4OvUJwaF,0.993,0.297,181053,0.0963,Classical,0.906,10,0.162,-27.33,0,0.0359,90.291,3,0.308
6T48yPpivrZlHuw7Tx8M3U,0.635,0.1,401307,0.159,Classical,0.933,0,0.0846,-18.019,1,0.0346,86.12,4,0.118
4hVgzGnQ6TtV3vqPgb4LhY,0.995,0.363,120493,0.0438,Classical,0.904,9,0.103,-26.46,0,0.0526,70.071,3,0.0469
0UP34HBR7wz6IjCRV6qmrV,0.93,0.524,191000,0.186,Classical,0.453,7,0.285,-20.39,1,0.0382,95.291,4,0.8
5gMwA9bFsg7j3sgl9dHIww,0.987,0.198,313733,0.103,Classical,0.846,10,0.145,-19.962,1,0.0474,74.769,3,0.0377
3fhCa3f56ZQgG7Rjcu73pU,0.995,0.4,252007,0.0577,Classical,0.923,7,0.0677,-22.591,1,0.0579,71.753,3,0.0389
2hNbUtLFQxp0uQ3fKju16M,0.994,0.355,198427,0.0443,Classical,0.882,3,0.109,-24.512,1,0.0355,76.587,3,0.149
2kUjXYpVidB1QYCwwovApw,0.952,0.477,325413,0.24,Classical,0.887,7,0.33,-22.199,1,0.0419,109.213,4,0.762
1T2yCZZWcWwxesKY56dXSp,0.972,0.252,265027,0.0312,Classical,0.00413,1,0.183,-25.62,0,0.0446,113.038,3,0.188
54BDogj8DLMEAyMRz9gWnC,0.982,0.384,220620,0.039,Classical,0.911,0,0.111,-23.58,0,0.0413,116.914,4,0.0361
5Yteiedw7vtcyUvYVPLhmv,0.705,0.598,254867,0.45,Classical,0.0,4,0.421,-9.859,1,0.442,146.23,4,0.843
7DrBveahrByrmW1AT3EHge,0.979,0.382,254933,0.0664,Classical,0.856,10,0.159,-18.045,1,0.0362,83.47,3,0.316
6aANvQTjMgtOlCAaHlYcyn,0.95,0.235,271560,0.0561,Classical,0.29,5,0.119,-23.311,1,0.0442,107.619,4,0.0518
4k038uwzZINTcDz1ApzHJ8,0.993,0.555,206500,0.206,Classical,0.924,5,0.113,-19.826,1,0.0453,132.863,4,0.701
7IRidlTJiP1aXw5aDr5DpY,0.994,0.28,348747,0.0671,Classical,0.868,9,0.105,-23.747,1,0.0436,84.516,4,0.0711
4h1blqY5LzPH8fNcglNJPX,0.995,0.374,232707,0.0913,Classical,0.853,7,0.0855,-23.489,1,0.05,135.702,4,0.0393
4JCBnb6zviWQjtlhxUgtis,0.805,0.71,215960,0.35,Classical,0.0,8,0.0788,-10.952,1,0.0989,111.743,3,0.55
3Nd9wTStUxHHBWkbrENCVL,0.991,0.365,285285,0.151,Classical,0.898,11,0.102,-15.769,1,0.0316,94.982,3,0.0391
6fQUIHDRlw5RSNQmPnuKJm,0.984,0.421,319373,0.159,Classical,0.927,7,0.152,-22.324,1,0.0429,100.1,4,0.34
2qspLJIbR4qj4X17dZAB1u,0.95,0.325,401933,0.0716,Classical,0.844,3,0.12,-26.806,1,0.0516,121.363,4,0.148
7vCtSoqPzRsUS7URhWpmUp,0.957,0.286,193833,0.226,Classical,8.22e-06,11,0.105,-11.742,1,0.0394,126.792,3,0.11
7a9g6fPCrxdZ8p4tLCWNdR,0.785,0.332,126213,0.00971,Classical,0.00422,7,0.379,-38.619,0,0.0293,101.91,4,0.07
3BAKpBBHpvwafiLuf1D1lT,0.993,0.33,185400,0.0676,Classical,0.914,1,0.0794,-28.938,1,0.0583,85.009,4,0.215
5U2eLcIC0k1gHAnlJCLqai,0.805,0.182,259600,0.14,Classical,0.815,0,0.189,-20.28,0,0.0369,60.402,4,0.137
5UpQqGyhYg70rRXgPuy28o,0.992,0.314,311400,0.0231,Classical,0.881,2,0.134,-28.419,1,0.0461,88.48,4,0.0677
3oZKVe0QVMArW3QgaER8rs,0.918,0.158,254933,0.08,Classical,0.954,3,0.081,-17.931,1,0.0441,108.629,3,0.0427
6A4YtpP3CXU1KcjDFEnmKs,0.994,0.369,267480,0.138,Classical,0.888,7,0.191,-22.895,0,0.0339,78.591,4,0.498
0eoHzI456z8FK5o0g7pdGn,0.986,0.202,420187,0.119,Classical,0.902,5,0.0831,-23.191,1,0.0383,66.477,4,0.0289
7JczDg05i29N5C3VMZKIVA,0.919,0.292,212187,0.386,Classical,0.904,10,0.1,-12.965,1,0.0372,87.91,3,0.0658
6OlJGc3LuGqklWmGR9klTz,0.963,0.308,586173,0.217,Classical,0.858,10,0.334,-21.248,0,0.0429,108.887,3,0.443
5p5NQBWPFS0my9Ui047nha,0.945,0.0957,299200,0.106,Classical,0.904,3,0.162,-19.011,1,0.0363,77.026,4,0.038
7ekIYM7PEFS47LwMes5Y5g,0.944,0.209,378307,0.136,Classical,0.866,3,0.107,-22.566,0,0.0421,89.706,3,0.302
394hStyFfsf0weWeoXtlBG,0.951,0.336,167093,0.139,Classical,0.947,10,0.256,-18.404,1,0.0398,70.41,4,0.199
3qcbKL5A4h2oiSvJCzs8Wi,0.958,0.12,563387,0.0268,Classical,0.186,3,0.0748,-28.952,1,0.0429,77.512,4,0.0392
732DlohkLtia2hJwxzomus,0.992,0.191,345480,0.109,Classical,0.615,10,0.117,-22.05,0,0.0457,75.296,3,0.0343
3akMs3niZyK5rw2Ekyoj7Y,0.99,0.309,242507,0.0218,Classical,0.86,4,0.0956,-27.531,1,0.0362,61.551,4,0.0961
1LWabh9wqLITaRpYe82PoD,0.995,0.591,238507,0.304,Classical,0.927,5,0.146,-16.902,1,0.0491,102.35,3,0.187
7DhQXwTYALJHMqoYaVaTFg,0.876,0.229,124093,0.0642,Classical,7.47e-05,6,0.0946,-15.848,1,0.0373,96.901,4,0.0789
05Bpq895B93tdf1sXStxbY,0.982,0.234,248613,0.0319,Classical,0.928,4,0.126,-31.601,1,0.0416,58.481,4,0.0572
2o4GeBGYe2jYVPgtXdRe1v,0.991,0.122,268213,0.0269,Classical,0.939,7,0.207,-26.932,1,0.0464,91.455,4,0.039
1xvvuNKdndTwtS6EH4AxFZ,0.969,0.436,108413,0.125,Classical,0.879,5,0.133,-26.38,0,0.051,115.622,3,0.802
4WFocJylxbp7DX23WWKZHW,0.975,0.174,301800,0.0259,Classical,0.213,0,0.0863,-28.409,1,0.0494,89.22,4,0.035
7wjkdPYnQVXkRauzJQjEC9,0.907,0.251,747773,0.0674,Classical,0.822,7,0.0928,-22.581,1,0.0446,133.929,4,0.0642
67P27XJlQeJWf3YC7G8Taf,0.992,0.403,852800,0.126,Classical,0.88,0,0.0601,-23.126,1,0.0404,99.826,4,0.259
60nmWAGNipQzV7j8qqWgi4,0.995,0.408,358179,0.013,Classical,0.906,4,0.139,-25.241,1,0.051,68.383,4,0.0625
5z89FzQzTQOwSJFlMp6UFd,0.946,0.0881,248493,0.116,Classical,0.567,9,0.117,-24.491,0,0.0385,83.441,5,0.115
4jpMbRTTjZsoMW2I7D41G7,0.938,0.293,545333,0.0888,Classical,0.78,0,0.0918,-26.06,0,0.0457,91.712,4,0.153
0pMp5Mo0wLd80YtvS1PmYf,0.984,0.296,166000,0.185,Classical,0.81,4,0.141,-18.319,1,0.0339,132.811,4,0.138
4hJbGevvMopH1RhVnvwAvx,0.951,0.338,369520,0.141,Classical,0.829,5,0.206,-15.671,1,0.0387,76.182,4,0.274
0sTXvRbRyjFCoUbRo7CJ6S,0.901,0.182,278533,0.107,Classical,0.898,10,0.0983,-21.873,1,0.0385,64.581,4,0.039
6aZvn2GoPxfjGrbVNOG4ly,0.992,0.274,727280,0.171,Classical,0.882,11,0.0929,-15.863,1,0.0439,73.165,4,0.0373
46JsxiI6tGMzipdW6CY40H,0.995,0.164,270080,0.156,Classical,0.445,0,0.0915,-20.916,1,0.0423,136.432,3,0.0396
2jsnOginmflAutN6efs6H5,0.994,0.256,735000,0.0643,Classical,0.888,2,0.0881,-19.46,1,0.0418,71.47,3,0.0395
0FATZ2QVe7Ocl19vS1I8OK,0.917,0.544,111316,0.22,Classical,0.73,7,0.0969,-17.293,1,0.0536,129.901,4,0.633
4yrvnhXDys0DTs2yTqpLBJ,0.718,0.383,282467,0.572,Classical,0.86,2,0.117,-9.317,0,0.0359,137.97,4,0.318
2pSMjadGmWcUbIF5eqLUxE,0.473,0.175,250040,0.399,Classical,0.959,7,0.0799,-14.865,0,0.0501,120.942,5,0.069
07Vk1JPd5MgBJxdrMpnLNh,6.79e-05,0.386,325800,0.944,Classical,0.0153,3,0.338,-4.334,1,0.0941,154.175,4,0.374
3ArX4IilB32kjwWhqDN1Ce,0.863,0.106,229320,0.068,Classical,0.778,0,0.0758,-23.956,1,0.0424,87.073,4,0.036
6wjGdF8J2bMCH4yBwmWK1i,0.867,0.14,243160,0.159,Classical,0.917,4,0.392,-17.845,0,0.0401,142.239,3,0.0331
6cC6h5E351deEGFd7Kh9uy,0.978,0.465,268853,0.128,Classical,0.271,0,0.0423,-17.628,0,0.0519,111.471,4,0.428
0LWHku6CeveGybTW8tNdlb,0.955,0.347,131560,0.00692,Classical,0.0287,9,0.0626,-24.405,1,0.0434,60.893,4,0.356
4qZh3yJ7tILlDD0Wmv7Ftj,0.989,0.198,194373,0.0382,Classical,0.969,3,0.17,-29.885,0,0.0443,136.392,4,0.127
4dozRppPpiRmPags4Et2CE,0.995,0.212,180547,0.0351,Classical,0.91,11,0.107,-28.526,1,0.0419,75.949,3,0.0664
7etxal7XKLZWmlGICqQUe6,0.99,0.396,162000,0.146,Classical,0.9,5,0.118,-24.237,0,0.0347,93.419,4,0.256
58w28FA909cZJGu5fvRFde,0.988,0.239,103160,0.0439,Classical,0.224,7,0.181,-24.358,1,0.0427,94.215,4,0.244
58xaK6IIy8eFKPuPRmFR53,0.929,0.205,492267,0.0705,Classical,0.743,3,0.103,-23.046,1,0.0426,130.874,4,0.0398
12duZc7sEBtgHsudXsJCy2,0.547,0.468,152427,0.159,Classical,0.000128,3,0.224,-12.585,1,0.0427,72.273,4,0.381
5s1mZcxqYhgmlvDxg4IGwt,0.819,0.183,247213,0.145,Classical,0.825,3,0.137,-16.939,1,0.0385,99.305,4,0.0378
0Fi6VcaiIvtvJ4Fm8lWq4X,0.973,0.188,823560,0.121,Classical,0.897,8,0.116,-19.231,0,0.0371,54.367,4,0.0767
0S0YKiEdR9cT9pYgEaTevF,0.991,0.0623,415800,0.0116,Classical,0.445,5,0.0816,-27.893,1,0.0567,65.057,3,0.0331
4Cw6gKuSNwnacI4RxGyGy2,0.989,0.0639,174000,0.0555,Classical,0.845,8,0.113,-21.05,1,0.0487,70.231,3,0.0375
7fZVaaZUrH8itKO9LBmJln,0.812,0.103,194067,0.112,Classical,0.934,10,0.107,-17.863,0,0.0423,175.844,4,0.0628
0XZ7UmLYItfySGHcAzj0cD,0.826,0.165,421707,0.139,Classical,0.191,4,0.158,-18.908,1,0.042,130.285,4,0.0394
4j8DmrPdTU2o5rvalwfBHb,0.991,0.293,174000,0.0747,Classical,0.925,9,0.114,-31.009,0,0.0375,113.308,4,0.17
6pb4RjrdM3ck93YI8GRttV,0.971,0.265,466293,0.0689,Classical,0.754,5,0.0807,-25.925,1,0.0453,95.684,4,0.253
10yXfuLcIilEbs2JrMU7oY,0.97,0.243,161293,0.0195,Classical,0.892,0,0.0858,-34.913,0,0.044,126.724,4,0.0393
10hnf3EVrq4xdt0ahFtRAk,0.996,0.455,195507,0.0285,Classical,0.959,10,0.102,-34.835,1,0.0794,79.452,4,0.219
2biF10SZJa8ytycndS2l4N,0.965,0.438,126840,0.129,Classical,0.797,7,0.171,-17.11,1,0.0452,159.84,4,0.812
1WQfghEjszJJ4H8MAWrQ2C,0.93,0.533,357200,0.0391,Classical,0.221,3,0.0746,-23.514,1,0.0522,133.458,3,0.413
2oUX4i8ByoaDrHHz9z5Bga,0.93,0.178,306533,0.152,Classical,0.953,10,0.099,-18.873,1,0.041,119.882,4,0.0796
44mommx98x2Dh3Ud9fdbym,5.55e-05,0.303,221467,0.939,Classical,0.0128,1,0.108,-6.377,0,0.0671,169.97,4,0.369
1uPJUOUzZydICIfknCS2nK,0.000384,0.578,231387,0.899,Classical,3.14e-06,4,0.687,-5.985,1,0.0469,91.0,4,0.374
4NFzce1mEWP01qTtHhsmgo,0.22,0.58,215328,0.471,Classical,1.07e-05,7,0.113,-11.951,0,0.0322,90.996,4,0.349
4JsMpgsep6XpuHSzKCTxCz,0.994,0.146,256573,0.146,Classical,0.788,1,0.107,-15.64,1,0.044,175.795,3,0.0577
3T1wKFdFzYnVwfIkIqDnFR,0.986,0.258,428880,0.167,Classical,0.922,4,0.113,-16.591,0,0.0414,71.689,3,0.0912
2tPcinrMg8iVUWwVBOMlDm,0.0447,0.533,270233,0.803,Classical,0.0,5,0.392,-6.702,0,0.0376,109.998,4,0.165
5CkH1gAVbkhFCzxOgNtK0v,0.992,0.276,58227,0.197,Classical,0.919,8,0.1,-24.951,0,0.056,75.641,4,0.4
1HW3I6KUzjYPEMqZrlFN66,0.955,0.17,201600,0.0703,Classical,0.43,7,0.0777,-25.049,1,0.0526,86.092,4,0.0985
3BGrh6CTKjlcUkXoMaFPpV,0.869,0.241,551347,0.131,Classical,0.754,8,0.223,-16.47,0,0.0435,162.985,3,0.073
2oolGz3MuJZsD968VOqa7w,0.986,0.357,423000,0.0966,Classical,0.862,1,0.0885,-22.001,0,0.0448,87.456,4,0.109
4i4rnJoveCYiMeAhdCDmUc,0.737,0.289,334613,0.27,Classical,0.00272,8,0.909,-15.952,1,0.0441,123.565,4,0.186
5ut7RavktHdSciT8HhaeDm,0.983,0.13,244387,0.0607,Classical,0.963,5,0.141,-23.65,1,0.0509,63.851,4,0.0377
5nRXZRtjY8ZqpudWaqaMch,6.08e-05,0.501,207227,0.903,Classical,0.00418,4,0.153,-4.951,0,0.0496,128.051,4,0.402
7CpNJw41qCu1Cly8gzeeNu,0.97,0.212,307040,0.0593,Classical,0.916,0,0.079,-24.514,1,0.0372,78.596,4,0.172
1WU0lTsu5aZQJZKl1rRtNF,0.995,0.146,315186,0.0255,Classical,0.904,6,0.107,-21.45,0,0.0349,172.546,4,0.0485
7zdpm3vEnUu7QtltYA0KGH,0.876,0.215,434867,0.0647,Classical,0.0965,3,0.0696,-27.087,1,0.0462,102.05,3,0.0398
4ytumnIyMSsWvaBvyWCo2P,0.928,0.471,206267,0.302,Classical,0.842,10,0.104,-18.641,1,0.0368,124.919,4,0.226
7bbX8hv7rsQtvD5eb9ukgS,0.923,0.238,230813,0.105,Classical,0.0886,8,0.115,-19.148,1,0.045,137.452,4,0.0449
1mJxXKuqwo0TBwf13vBUKH,0.746,0.0829,245533,0.301,Classical,0.851,10,0.112,-14.301,1,0.0418,171.288,4,0.0752
0cmcMGKSmMoxbp1K94SZzF,0.98,0.352,93227,0.0996,Classical,0.939,6,0.101,-22.224,1,0.0341,76.97,3,0.187
3LQxLAwCQ7gqzTgiL8oRrh,0.964,0.155,173373,0.163,Classical,0.0166,8,0.0769,-16.096,1,0.0479,173.941,3,0.0383
3JZteSHBgqZ8T1SWNLr56x,0.815,0.612,187413,0.531,Classical,0.13,5,0.133,-11.324,1,0.0351,89.748,4,0.881
0rU4dLUSToe7uQUfaFCoda,0.995,0.373,150320,0.0241,Classical,0.9,11,0.112,-30.749,1,0.0487,64.098,4,0.0884
0znpGssNRK5xBCvxOgfmVS,0.954,0.182,263533,0.0195,Classical,0.922,5,0.3,-30.831,1,0.0411,65.614,3,0.0364
5gtiF6aMCLMHMJsRXlSv5V,0.85,0.0982,302200,0.127,Classical,0.913,0,0.106,-17.731,0,0.0367,81.303,4,0.0381
6AECxptTdcCHiLjOEYmsYj,0.988,0.297,419000,0.112,Classical,0.86,8,0.0706,-20.01,1,0.0354,78.88,4,0.0459
3TlcksVyTHDbF3BaxsiJJA,0.992,0.358,226293,0.0161,Classical,0.948,8,0.0861,-26.069,1,0.0471,67.332,4,0.078
2cmj3YBz0w78IW2fcvRImE,0.915,0.235,762040,0.282,Classical,0.709,3,0.2,-15.247,1,0.0523,89.451,4,0.103
52ef2T9KALMGFdLt3RdeUn,0.977,0.337,207800,0.0242,Classical,0.914,10,0.111,-27.199,1,0.0536,112.18,3,0.352
7erAWxVx2mf0ln7ZblYyC6,0.994,0.504,139508,0.0314,Classical,0.918,0,0.0737,-21.86,0,0.0684,76.094,3,0.128
4rFxf3jRHH8YoOEh7opTli,0.991,0.637,258000,0.0193,Classical,0.908,5,0.114,-24.66,1,0.0637,126.786,4,0.139
2VqznziEH5A5zM8ljUJaRG,0.751,0.243,246183,0.439,Classical,0.781,3,0.115,-11.974,1,0.0343,104.081,4,0.0738
4bOAfqsRKp8KaQ9kH8uYsA,0.981,0.208,368280,0.0227,Classical,0.929,7,0.0776,-32.02,1,0.0384,77.269,3,0.0449
7JA2TSkGHpBpEIUaf7liXl,0.987,0.463,116333,0.25,Classical,0.922,9,0.213,-20.663,0,0.0277,91.129,4,0.313
0dDcSr2vBxvILNB8oTpI01,0.959,0.231,290800,0.0698,Classical,0.896,6,0.157,-25.044,1,0.0436,95.7,3,0.442
4eAdqRX5RNQYS9StJx942p,0.974,0.397,231587,0.0675,Classical,0.000456,6,0.112,-16.775,1,0.043,109.352,4,0.134
3PBKcE5sDRSjvcYDjeWZFW,0.89,0.0826,260267,0.22,Classical,0.906,5,0.0741,-17.94,0,0.0409,83.661,4,0.0373
6PX500Lh9Vrh19ENdxqaXr,0.939,0.527,119000,0.194,Classical,0.00446,11,0.047,-17.578,1,0.0474,107.083,4,0.566
1cKUn88CVxNiTUN8mGW2XN,0.992,0.209,442172,0.00299,Classical,0.955,5,0.104,-33.974,1,0.0491,66.685,3,0.039
38dFBZSZZVYFZYzndQP3zB,0.909,0.283,423640,0.133,Classical,0.8,2,0.0927,-25.586,0,0.0412,116.376,4,0.177
7b44iVYyWxXXhxtfIU3NTW,0.988,0.36,235534,0.158,Classical,0.927,9,0.104,-24.235,0,0.0359,133.346,4,0.04
5IemwZJmPgbOYwbuSE0set,0.99,0.26,303040,0.0172,Classical,0.897,11,0.0943,-26.925,1,0.0517,114.588,4,0.0494
7gzkCC5mq1CS9eScwZQtoD,0.957,0.309,1124000,0.101,Classical,0.511,3,0.68,-21.406,1,0.0386,81.007,4,0.143
3hUepKDdsvTQ3tr8LU4Lwq,0.995,0.493,106320,0.00885,Classical,0.856,10,0.0875,-34.261,1,0.0795,73.332,3,0.201
1eGT2mEzXvGbD7hnnLyaS6,0.853,0.156,219225,0.26,Classical,0.00413,7,0.117,-11.558,1,0.0383,166.855,3,0.0794
4lZlwjVWioE0ftOiYmUmSs,0.941,0.262,827533,0.169,Classical,0.501,3,0.0655,-15.455,1,0.0424,74.087,4,0.293
2Ox4MT8aMIe3xdguDoQKaz,0.974,0.139,405027,0.0393,Classical,0.85,8,0.0828,-21.058,1,0.0468,64.106,5,0.0394
3jS0Wdw1uvAgFroBI6LUfd,0.93,0.131,282137,0.122,Classical,0.933,1,0.0917,-20.571,1,0.0342,89.595,4,0.0383
3NKo9LCKJlUwjZtWSVyoRj,0.956,0.326,514453,0.127,Classical,0.845,5,0.13,-16.814,1,0.0458,93.403,4,0.238
069YqoVkrwNxnfWWj7k3Qk,0.00216,0.315,324067,0.895,Classical,1.32e-05,5,0.0596,-4.519,1,0.0924,79.628,4,0.432
0QcIphdyZIVgFvW7ijEiPX,0.426,0.567,259158,0.707,Classical,3.07e-06,11,0.0547,-11.055,1,0.0523,124.482,4,0.747
2C3vRo9sT8BnmNl5dqgNQd,0.867,0.455,551640,0.171,Classical,2.43e-05,9,0.115,-13.093,1,0.0384,120.57,4,0.198
39FIII6YTroEGA2G3xJPzI,0.903,0.357,542293,0.32,Classical,0.842,8,0.0713,-13.994,0,0.0394,109.258,4,0.148
2TGTivEqpW9RUkfukL7vvA,0.975,0.218,165572,0.0432,Classical,0.558,7,0.0619,-28.719,0,0.0439,117.838,3,0.113
6fA0ItjPMuHOlmkeVpwU2w,0.996,0.376,296480,0.00579,Classical,0.944,8,0.0882,-31.615,0,0.0576,71.827,4,0.0369
0iLSUQGuPzEzFg3dhlAZI4,0.981,0.152,844000,0.0271,Classical,0.895,1,0.16,-27.423,0,0.0391,87.718,3,0.0381
7FPecSzxtRRExfjklmsRvk,0.97,0.221,539040,0.016,Classical,0.826,5,0.0431,-29.7,1,0.0369,136.039,4,0.0368
7lA8yfEsWlarZiSRd3mQDW,0.942,0.507,713227,0.159,Classical,0.754,5,0.124,-16.53,1,0.036,112.644,3,0.159
7gEXeKTbqtbvCjF4vjmWJs,0.979,0.204,229093,0.239,Classical,0.929,3,0.107,-20.78,1,0.043,166.706,4,0.0779
6cYiVbPLYKEikRkjPmqW44,0.994,0.58,191290,0.00172,Classical,0.92,5,0.0665,-32.045,0,0.102,64.489,3,0.318
75sKdwz69Hx5iDmBN3PEsL,0.992,0.308,279800,0.0202,Classical,0.92,4,0.106,-27.843,1,0.0381,70.506,3,0.0368
2c1k3zB8f6JCoruGOqjF4e,0.995,0.39,141053,0.00387,Classical,0.92,9,0.0671,-36.594,1,0.0458,67.641,3,0.14
6IQ1XK96ipPTqlEXCPYWwR,0.973,0.192,1504800,0.0412,Classical,0.826,7,0.0786,-23.731,1,0.0481,79.758,4,0.0561
0HBuMYQSIX4DF7mmcc3nUK,0.881,0.188,222095,0.326,Classical,0.00539,3,0.102,-9.702,1,0.0371,81.57,3,0.0881
7MjEk3ha3TdVVfeYryOIAq,0.994,0.275,342680,0.0036,Classical,0.936,7,0.0646,-32.675,0,0.0592,62.969,4,0.154
6FuvavdApbDC1pG5jldehp,0.000134,0.345,273520,0.986,Classical,6.26e-06,10,0.194,-3.453,0,0.199,179.903,4,0.225
2cIUOae4mpQt5PsD8Mqver,0.791,0.0906,556693,0.0619,Classical,0.838,0,0.11,-27.055,0,0.0452,86.672,4,0.0309
5UUNrbwbYIkNshq22NNKrX,0.931,0.194,266733,0.101,Classical,0.714,2,0.221,-21.772,1,0.048,91.74,3,0.074
4a8dR8XKOBOMxUSr8UT58W,0.992,0.354,253413,0.0322,Classical,0.955,5,0.104,-27.492,0,0.0435,67.872,4,0.0638
14yZYtESiMtVIZQjcMuLCK,0.941,0.106,846000,0.0356,Classical,0.852,2,0.121,-17.409,0,0.039,72.373,4,0.0711
3bcdLMrAxrfn5dxInjIdI2,0.996,0.329,76933,0.00695,Classical,0.866,2,0.0906,-34.227,0,0.0448,70.295,4,0.238
5jo96QUVHT9uH2stoTRFP3,4.06e-05,0.335,248880,0.824,Classical,0.0581,11,0.151,-5.796,1,0.0472,200.098,4,0.261
3XDwDVC5FfrY9Sa0bbnu8i,0.996,0.576,149933,0.0115,Classical,0.95,0,0.0667,-37.832,0,0.131,77.641,3,0.412
7i0nvZRGgVqymOsRbJvQmi,0.96,0.157,162733,0.124,Classical,0.768,6,0.0885,-18.094,0,0.0407,77.278,4,0.0343
1oDAFTOXZGSQedBa6hXGhT,0.911,0.312,144813,0.0141,Classical,0.811,7,0.179,-33.727,0,0.0353,111.006,4,0.0681
0TpzAepHab0NofzyqV6As8,0.805,0.0646,226000,0.0883,Classical,0.899,10,0.117,-20.109,1,0.0447,65.689,4,0.0376
1xjL0J6RyY2UzH39hFgakW,0.978,0.19,190133,0.0144,Classical,0.193,0,0.0646,-35.651,0,0.0443,59.176,4,0.0542
02jNknvAjc2SXTOcnAa06E,0.758,0.394,245640,0.248,Classical,0.87,3,0.128,-19.553,0,0.0343,120.855,4,0.209
0e5F5IasQmfsA3q90D9uSW,0.988,0.239,537000,0.0409,Classical,0.891,4,0.095,-26.809,1,0.0348,57.066,5,0.0722
6B2QwfPMwphErhbXht58Pc,0.991,0.321,125853,0.131,Classical,0.88,5,0.0534,-23.233,1,0.0404,182.109,4,0.389
7bxCRQQjowMZl6tDLJCMRO,0.924,0.298,258867,0.283,Classical,0.892,7,0.365,-15.594,0,0.0528,121.659,4,0.144
0oiNDJWFLPQoAm35OwT66P,0.378,0.328,207907,0.334,Classical,0.823,4,0.0947,-18.008,1,0.0426,168.999,3,0.755
0S3Iz1Lsuwy6v8BMxQMA3h,0.00225,0.239,271080,0.851,Classical,0.000131,3,0.0872,-6.741,1,0.0404,89.815,4,0.167
19ow18zHKSdkjnEtsjFexD,0.952,0.168,474880,0.0127,Classical,0.875,6,0.0929,-26.473,1,0.0403,64.072,4,0.0363
4Ie4tIYFJnM8SyLBR9JQk5,0.948,0.277,351467,0.0182,Classical,0.271,3,0.125,-24.333,1,0.0463,120.822,4,0.037
2qZePoxz5PZ07LiUr8ofWw,0.996,0.406,335280,0.0376,Classical,0.934,3,0.105,-24.348,1,0.0387,95.835,3,0.203
5dMJZzcAi2w1O8MXfSmAHe,0.988,0.0709,285627,0.0255,Classical,0.898,8,0.098,-22.677,1,0.0414,77.388,3,0.0396
6DtkdC9g7j5nprKIYwSVxx,0.995,0.442,215227,0.017,Classical,0.893,7,0.061,-24.902,1,0.0812,76.726,1,0.0375
2s4wu9Z76eEczUOfAQXMEz,0.951,0.0866,348013,0.129,Classical,0.768,10,0.0764,-13.77,1,0.0373,78.835,4,0.0385
7aMj45DNyy21jAMScuC19V,1.46e-05,0.433,230613,0.943,Classical,0.0314,5,0.222,-4.483,1,0.0673,96.006,4,0.262
5776PanLfe9zLJMhDbMBgW,0.949,0.171,160240,0.103,Classical,0.812,7,0.147,-25.12,1,0.0472,113.623,4,0.0698
3uJBznA9LyFxD0A57NGbZh,0.989,0.294,249267,0.00916,Classical,0.937,4,0.234,-32.563,1,0.032,77.857,4,0.0663
04HFjYp900E9b3Plshyvzo,0.75,0.512,146333,0.0114,Classical,6.59e-05,2,0.0969,-30.281,1,0.0415,132.065,3,0.29
